scene_name,scenes_size,num_elements,max_vertex_count,min_vertex_count,avg_vertex_count,tallest_building,shortest_building,avg_building_height,tot_num_faces,avg_num_faces_building,max_num_faces_building,diff_coords_biggest_building,min_coords_biggest_building,max_coords_biggest_building,tot_buildings_volume_max,avg_building_volume,max_building_volume
2811394,[400.      400.       19.70953],17,28,8,12.875,19.709529876708984,4.098822593688965,14.493433505296707,277,17.3125,40,"[98.08236694335938, 64.97584533691406, 18.731637954711914]","[57.2234992980957, 13.109405517578125, 0.0]","[155.3058624267578, 78.08525085449219, 18.731637954711914]",439322.6557925217,27457.665987032604,119376.43753816273
2800659,[400.       400.        20.630651],4,142,8,58.0,20.630651473999023,6.915544033050537,14.853299299875895,255,85.0,211,"[59.368064880371094, 79.39299774169922, 17.013702392578125]","[41.416717529296875, -28.566097259521484, 0.0]","[100.78478240966797, 50.826900482177734, 17.013702392578125]",119250.64279159856,39750.21426386618,80192.53187217782
2800407,[400.       400.        20.798082],38,26,8,9.243243243243244,20.79808235168457,4.264305114746094,14.211511792363348,439,11.864864864864865,37,"[131.6094207763672, 104.62992858886719, 16.202709197998047]","[-161.6360626220703, 85.67039489746094, 0.0]","[-30.026639938354492, 190.30032348632812, 16.202709197998047]",648966.4599651579,17539.634053112375,223115.9152789033
2800399,[400.      400.       25.93014],10,90,24,44.22222222222222,25.930139541625977,15.491403579711914,18.138756963941788,597,66.33333333333333,133,"[97.64911651611328, 105.00691986083984, 18.687402725219727]","[-187.0928192138672, 11.400352478027344, 0.0]","[-89.4437026977539, 116.40727233886719, 18.687402725219727]",515569.81831791374,57285.53536865708,191617.50586029675
2805242,[400.       400.        17.940928],4,120,12,48.666666666666664,17.940927505493164,13.91893482208252,15.354344367980957,213,71.0,178,"[330.38641357421875, 274.50244140625, 13.91893482208252]","[-174.13412475585938, -106.01677703857422, 0.0]","[156.25228881835938, 168.4856719970703, 13.91893482208252]",1432554.1015954749,477518.0338651583,1262334.3617993284
2803095,[400.       400.        19.914381],49,118,8,17.083333333333332,19.91438102722168,4.251575469970703,10.161627481381098,1134,23.625,175,"[90.84304809570312, 116.97427368164062, 16.697021484375]","[-13.394140243530273, -175.0370635986328, 0.0]","[77.44890594482422, -58.06278991699219, 16.697021484375]",406971.61430552084,8478.575298031677,177427.54849476463
2800096,[400.      400.       16.94472],7,126,32,87.0,16.944719314575195,4.8426127433776855,13.602143049240112,777,129.5,189,"[81.447265625, 99.65322875976562, 14.391152381896973]","[-59.25208282470703, -45.317874908447266, 0.0]","[22.195186614990234, 54.335350036621094, 14.391152381896973]",322925.97028624953,53820.99504770825,116805.54455947681
2802404,[400.       400.        25.247383],34,146,8,34.84848484848485,25.24738311767578,4.381095886230469,16.501169695998684,1684,51.03030303030303,200,"[21.999603271484375, 133.29403686523438, 25.24738311767578]","[-102.66154479980469, -52.47898864746094, 0.0]","[-80.66194152832031, 80.81505584716797, 25.24738311767578]",613476.6302671195,18590.200917185444,74035.83266981653
2805258,[400.       463.94864   16.543797],2,52,52,52.0,16.54379653930664,16.54379653930664,16.54379653930664,76,76.0,76,"[162.9481201171875, 312.47442626953125, 16.54379653930664]","[-52.763160705566406, -263.9486389160156, 0.0]","[110.18495178222656, 48.52580261230469, 16.54379653930664]",842362.4810544003,842362.4810544003,842362.4810544003
2802776,[400.       400.        38.224606],29,104,8,26.214285714285715,38.224605560302734,4.473888874053955,18.902465105056763,1049,37.464285714285715,156,"[71.46668243408203, 76.76634216308594, 38.224605560302734]","[31.03411102294922, -115.40739440917969, 0.0]","[102.50079345703125, -38.64105224609375, 38.224605560302734]",763329.6358355319,27261.77270841185,209709.19935096015
2800020,[400.       400.        21.068558],37,134,8,19.5,21.068557739257812,4.398170471191406,12.935810486475626,981,27.25,199,"[51.50979232788086, 108.14706420898438, 12.788775444030762]","[49.28384780883789, -83.13955688476562, 0.0]","[100.79364013671875, 25.00750732421875, 12.788775444030762]",381025.1995950557,10584.033322084879,71241.57219406441
2808053,[400.       400.        22.024426],136,60,8,16.02962962962963,22.024425506591797,4.167520999908447,12.747978309348778,3068,22.725925925925925,88,"[71.03916931152344, 38.105445861816406, 15.704036712646484]","[-150.64096069335938, 26.39177894592285, 0.0]","[-79.60179138183594, 64.49722290039062, 15.704036712646484]",788923.713892862,5843.879362169349,42510.49892762886
2802797,[400.       400.        24.389381],26,52,8,13.84,24.389381408691406,3.998687744140625,11.280334167480468,471,18.84,76,"[76.07102966308594, 90.5248794555664, 24.389381408691406]","[14.359722137451172, 21.3238525390625, 0.0]","[90.43075561523438, 111.8487319946289, 24.389381408691406]",325488.7213453448,13019.548853813794,167953.11267977595
2807969,[400.      400.       18.24234],6,96,8,41.2,18.242340087890625,7.369832515716553,14.561682987213135,307,61.4,148,"[115.15473937988281, 138.84832763671875, 16.061729431152344]","[56.30107116699219, -7.28859806060791, 0.0]","[171.455810546875, 131.55972290039062, 16.061729431152344]",570655.484874432,114131.0969748864,256811.6698980859
2802190,[400.       400.        20.261366],31,440,8,30.8,20.26136589050293,4.299595355987549,14.98262365659078,1326,44.2,656,"[106.46426391601562, 300.7754821777344, 5.900000095367432]","[83.85400390625, -101.88648986816406, 0.0]","[190.31826782226562, 198.8889923095703, 5.900000095367432]",631109.1700924361,21036.972336414547,188928.86090665995
2800160,[400.       400.        28.815845],24,96,8,32.08695652173913,28.815845489501953,4.613970756530762,18.895692908245586,1078,46.869565217391305,120,"[153.3492431640625, 121.97281646728516, 14.910383224487305]","[-6.443473815917969, 12.657524108886719, 0.0]","[146.90577697753906, 134.63034057617188, 14.910383224487305]",902276.6449789901,39229.41934691261,278890.36873380985
2808105,[400.       400.        20.011015],19,34,8,13.333333333333334,20.011014938354492,4.563368320465088,15.98286641968621,324,18.0,49,"[63.65677261352539, 42.21229553222656, 19.95488739013672]","[-85.30440521240234, -63.87814712524414, 0.0]","[-21.647632598876953, -21.665849685668945, 19.95488739013672]",536430.1695878062,29801.676088211458,53620.75036042034
2800639,[400.       400.        10.991203],63,24,8,12.161290322580646,10.991203308105469,3.826876401901245,6.036929326672708,1007,16.241935483870968,34,"[15.327630043029785, 17.154361724853516, 10.991203308105469]","[14.662652015686035, -66.942626953125, 0.0]","[29.99028205871582, -49.788265228271484, 10.991203308105469]",82613.60982432608,1332.4775778117114,2889.9798471413183
2804527,[400.       400.        20.596508],26,18,8,10.8,20.596508026123047,10.84814453125,15.916409072875977,355,14.2,25,"[37.420318603515625, 50.405826568603516, 15.675031661987305]","[60.305274963378906, 54.663387298583984, 0.0]","[97.72559356689453, 105.0692138671875, 15.675031661987305]",341859.004185078,13674.360167403123,29566.277476494783
2811486,[400.       400.        18.609097],8,42,8,19.714285714285715,18.60909652709961,13.832985877990723,16.131009101867676,193,27.571428571428573,61,"[157.84278869628906, 103.8169174194336, 16.493410110473633]","[12.693817138671875, -151.13099670410156, 0.0]","[170.53660583496094, -47.31407928466797, 16.493410110473633]",830798.2560896667,118685.46515566668,270273.41714524984
2805665,[400.       400.        19.016043],43,30,8,10.80952380952381,19.016042709350586,3.8468446731567383,8.424279837381272,597,14.214285714285714,43,"[71.3508529663086, 126.29175567626953, 16.113262176513672]","[-87.444580078125, 24.328025817871094, 0.0]","[-16.093727111816406, 150.61978149414062, 16.113262176513672]",384396.09995063196,9152.28809406267,145197.00008819997
2800201,[400.       400.        16.768715],9,70,8,27.25,16.768714904785156,4.365235805511475,13.650956332683563,311,38.875,103,"[145.33717346191406, 81.57614135742188, 14.401510238647461]","[32.49131774902344, 9.261817932128906, 0.0]","[177.8284912109375, 90.83795928955078, 14.401510238647461]",647897.9654858412,80987.24568573016,170744.96507675183
2803229,[400.      400.       20.68133],81,64,8,24.2,20.68132972717285,4.2259392738342285,15.106972652673722,2812,35.15,106,"[107.76992797851562, 51.985595703125, 12.835771560668945]","[73.39852905273438, -117.24589538574219, 0.0]","[181.16845703125, -65.26029968261719, 12.835771560668945]",771328.5078145718,9641.606347682144,71912.20357492795
2800243,[400.       400.        21.106686],26,96,8,25.04,21.106685638427734,4.168296813964844,14.899560565948486,889,35.56,142,"[78.73847198486328, 50.950904846191406, 17.266326904296875]","[-111.63047790527344, -23.40155601501465, 0.0]","[-32.892005920410156, 27.549348831176758, 17.266326904296875]",456214.6871780539,18248.587487122157,69268.98800943923
2802884,[400.       400.        20.468925],65,42,8,15.90625,20.46892547607422,4.0764665603637695,9.89875714480877,1399,21.859375,61,"[195.66859436035156, 200.5190887451172, 18.09770393371582]","[-6.686473846435547, -95.44554138183594, 0.0]","[188.98211669921875, 105.07354736328125, 18.09770393371582]",1094228.2804146006,17097.31688147813,710068.6164271194
2800055,[400.       400.        27.173813],34,96,8,23.272727272727273,27.173812866210938,4.351609230041504,18.825991168166652,1100,33.333333333333336,140,"[41.20783996582031, 88.66596984863281, 25.654909133911133]","[5.643712997436523, -82.73564147949219, 0.0]","[46.85155487060547, 5.930326461791992, 25.654909133911133]",798292.9854993589,24190.696530283603,93736.19289808183
2806870,[400.       400.        38.441032],34,40,8,17.09090909090909,38.44103240966797,4.051494598388672,12.25941207192161,780,23.636363636363637,58,"[28.704792022705078, 26.40508270263672, 38.44103240966797]","[43.36921310424805, 87.37715148925781, 0.0]","[72.07400512695312, 113.78223419189453, 38.44103240966797]",200780.60005553003,6084.260607743333,29136.47305483219
2804546,[400.       400.        49.275185],10,48,8,17.333333333333332,49.275184631347656,4.002523899078369,20.55717224544949,216,24.0,70,"[56.034690856933594, 43.10346984863281, 49.275184631347656]","[88.87899017333984, 74.45304107666016, 0.0]","[144.91368103027344, 117.55651092529297, 49.275184631347656]",469734.9342377762,52192.77047086402,119013.84136396393
2800279,[400.      760.12634 104.     ],13,272,8,90.0,104.0,4.0,24.26697313785553,1603,133.58333333333334,448,"[240.93014526367188, 498.8562927246094, 16.5721492767334]","[-106.7786865234375, -560.1263427734375, 0.0]","[134.15145874023438, -61.270050048828125, 16.5721492767334]",2951217.1029466926,245934.75857889102,1991798.651557278
2805137,[400.       400.        42.616222],28,40,8,15.185185185185185,42.6162223815918,4.386486053466797,15.670307300708911,562,20.814814814814813,58,"[66.74982452392578, 45.09492874145508, 18.471620559692383]","[42.996673583984375, -80.08729553222656, 0.0]","[109.74649810791016, -34.992366790771484, 18.471620559692383]",415894.1074139627,15403.485459776397,55601.029392210665
2801519,[400.       400.        20.789068],16,48,8,12.533333333333333,20.7890682220459,4.3623785972595215,14.513001950581868,252,16.8,70,"[32.827789306640625, 52.82115936279297, 16.60565185546875]","[96.2210693359375, 18.4251708984375, 0.0]","[129.04885864257812, 71.24633026123047, 16.60565185546875]",148808.7916602526,9920.586110683507,28794.23171027225
2811464,[400.       400.        17.141308],5,8,8,8.0,17.141307830810547,4.577916622161865,13.79166829586029,40,10.0,10,"[69.90608215332031, 43.70426940917969, 17.141307830810547]","[-4.940425872802734, -6.608762741088867, 0.0]","[64.96565246582031, 37.09550476074219, 17.141307830810547]",88126.10209543986,22031.525523859964,52370.019940614504
2806016,[400. 400.  45.],30,194,8,17.93103448275862,45.0,4.216286659240723,12.312438142710718,703,24.24137931034483,270,"[142.0795135498047, 172.09988403320312, 45.0]","[19.538314819335938, -31.452232360839844, 0.0]","[161.61782836914062, 140.6476593017578, 45.0]",1541573.2086266803,53157.696849195876,1100334.1000228184
2802418,[400.       400.        20.578442],45,116,8,19.90909090909091,20.578441619873047,4.597463130950928,15.608283237977462,1234,28.045454545454547,178,"[59.86692810058594, 59.845367431640625, 13.778770446777344]","[-64.30048370361328, 49.08509826660156, 0.0]","[-4.433555603027344, 108.93046569824219, 13.778770446777344]",559996.5672035081,12727.194709170639,49366.00430851912
2805031,[400.        400.          7.9243507],2,8,8,8.0,7.924350738525391,7.924350738525391,7.924350738525391,10,10.0,10,"[7.687581539154053, 9.284042358398438, 7.924350738525391]","[-13.735937118530273, -104.4470443725586, 0.0]","[-6.048355579376221, -95.16300201416016, 7.924350738525391]",565.5754347156411,565.5754347156411,565.5754347156411
2801730,[400.       400.        21.097134],8,48,12,26.285714285714285,21.09713363647461,16.209854125976562,17.566315514700754,262,37.42857142857143,70,"[114.07149505615234, 88.52128601074219, 21.09713363647461]","[-78.93678283691406, 14.265426635742188, 0.0]","[35.13471221923828, 102.78671264648438, 21.09713363647461]",705185.2166748797,100740.74523926852,213033.6959363848
2802077,[400.       400.        19.388763],188,42,6,13.294117647058824,19.388763427734375,3.940798044204712,9.551823709100326,3369,18.016042780748663,65,"[51.31133270263672, 44.02698516845703, 10.058958053588867]","[1.2146434783935547, 28.548370361328125, 0.0]","[52.52597427368164, 72.57535552978516, 10.058958053588867]",490388.2760650702,2622.397198208932,22724.023147340704
2800102,[400.       400.        35.643097],72,130,8,25.746478873239436,35.643096923828125,4.1441755294799805,14.993057197248431,2646,37.267605633802816,171,"[71.68755340576172, 65.87838745117188, 17.669818878173828]","[-148.5955047607422, 57.771339416503906, 0.0]","[-76.90795135498047, 123.64972686767578, 17.669818878173828]",1113079.2220929074,15677.172142153622,83448.55422139667
2804558,[400.       400.        69.002846],55,744,8,33.0,69.00284576416016,4.822983264923096,18.158523029751247,2451,45.388888888888886,1000,"[97.8858413696289, 115.07087707519531, 69.00284576416016]","[-8.481636047363281, 67.08338928222656, 0.0]","[89.40420532226562, 182.15426635742188, 69.00284576416016]",1342373.9349420986,24858.77657300183,777234.9179013403
2805790,[400.       400.        16.689304],10,44,8,20.88888888888889,16.68930435180664,4.442286014556885,8.463341606987846,264,29.333333333333332,64,"[92.12789154052734, 191.98162841796875, 13.290555953979492]","[9.336079597473145, -3.5950775146484375, 0.0]","[101.46397399902344, 188.3865509033203, 13.290555953979492]",458062.37907365814,50895.819897073125,235068.24487612216
2803378,[400.       400.        22.324911],16,84,6,22.533333333333335,22.32491111755371,4.019791603088379,11.149190457661946,477,31.8,124,"[124.90510559082031, 101.27740478515625, 19.737077713012695]","[-157.57774353027344, -59.709964752197266, 0.0]","[-32.672637939453125, 41.56743621826172, 19.737077713012695]",807649.9647041664,53843.33098027776,249675.3053646476
2806161,[400.       400.        19.250948],30,36,8,12.689655172413794,19.250947952270508,3.9392876625061035,8.965562162728146,494,17.03448275862069,52,"[28.00271224975586, 36.90245819091797, 19.250947952270508]","[-66.82850646972656, -94.19744110107422, 0.0]","[-38.8257942199707, -57.29498291015625, 19.250947952270508]",110171.6761253635,3799.023314667706,19893.331256468868
2808483,[400.      400.       10.86571],40,116,8,17.53846153846154,10.865710258483887,4.151902675628662,6.385572739136525,960,24.615384615384617,174,"[101.16281127929688, 121.08395385742188, 10.679227828979492]","[97.52357482910156, -70.04012298583984, 0.0]","[198.68638610839844, 51.0438346862793, 10.679227828979492]",319814.54081872664,8200.37284150581,130811.92873713457
